ASN,Location_bias,Network_size_bias,Topology_bias,IXP_related_bias,Network_type_bias,RIR_region,Customer_cone_num_ASNs,Customer_cone_num_prefixes,Location_country,num_neighbors_total,Scope_PeeringDB,Network_type_PeeringDB,Peering_policy_PeeringDB,IXPs_PeeringDB,num_facilities_PeeringDB,is_in_peeringDB,nb_atlas_probes_v4,nb_atlas_probes_v6,is_routeviews_peer,Improvement_proximity,kind
43098,0.1,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,SE,2.0,,,,,,0.0,,,,2.0,RIS
43099,0.1,-0.3,-0.61,-0.29,-0.25,RIPE,1.0,1.0,SE,2.0,Europe,Enterprise,Open,0.0,0.0,1.0,,,,1.0,RIS
43102,0.03,-0.3,-0.23,0.0,-0.02,RIPE,1.0,1.0,RU,6.0,,,,,,0.0,,,,1.0,RIS
43103,-0.05,0.04,0.01,0.0,-0.02,RIPE,11.0,40.0,UA,18.0,,,,,,0.0,,,,32.0,RIS
43106,0.03,-0.22,-0.39,0.0,-0.02,RIPE,2.0,2.0,RU,4.0,,,,,,0.0,,,,2.0,RIS
43107,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,CH,2.0,,,,,,0.0,,,,1.0,RIS
43108,0.11,-0.06,-0.49,0.0,-0.02,RIPE,3.0,6.0,GB,4.0,,,,,,0.0,,,,12.0,RIS
43109,-0.05,-0.22,-0.61,-0.08,-0.26,RIPE,1.0,2.0,UA,2.0,Not Disclosed,Cable/DSL/ISP,Restrictive,0.0,0.0,1.0,,,,4.0,RIS
43110,-0.05,-0.01,0.03,0.0,-0.02,RIPE,8.0,70.0,UA,19.0,,,,,,0.0,,,,30.0,RIS
43112,0.0,-0.2,-0.51,0.0,-0.02,RIPE,2.0,4.0,BG,2.0,,,,,,0.0,,,,,RIS
43113,-0.03,-0.22,-0.51,0.0,-0.02,RIPE,1.0,1.0,PL,2.0,,,,,,0.0,,,,1.0,RIS
43117,-0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,PL,2.0,,,,,,0.0,,,,1.0,RIS
43118,-0.03,-0.11,-0.06,0.0,-0.02,RIPE,1.0,4.0,PL,8.0,,,,,,0.0,,,,4.0,RIS
43122,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,CH,2.0,,,,,,0.0,,,,1.0,RIS
43124,-0.05,-0.17,-0.61,0.0,-0.02,RIPE,1.0,5.0,UA,2.0,,,,,,0.0,,,,10.0,RIS
43125,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,3.0,RS,2.0,,,,,,0.0,,,,5.0,RIS
43126,0.11,-0.3,-0.61,-0.19,0.73,RIPE,1.0,1.0,GB,2.0,Global,Educational/Research,Open,1.0,3.0,1.0,,,,1.0,RIS
43127,0.11,-0.22,-0.61,0.0,-0.02,RIPE,1.0,2.0,CH,2.0,,,,,,0.0,,,,2.0,RIS
43128,-0.26,-0.12,-0.16,-0.29,-0.05,RIPE,1.0,9.0,SI,9.0,Europe,Content,Open,1.0,1.0,1.0,,,,9.0,RIS
43133,-0.05,-0.22,-0.39,0.0,-0.02,RIPE,1.0,2.0,UA,3.0,,,,,,0.0,,,,4.0,RIS
43135,-0.1,-0.17,-0.61,0.0,-0.02,RIPE,1.0,4.0,IR,2.0,,,,,,0.0,,,,10.0,RIS
43136,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,CH,2.0,,,,,,0.0,,,,1.0,RIS
43137,-0.05,-0.3,-0.61,0.0,-0.02,RIPE,1.0,3.0,UA,2.0,,,,,,0.0,,,,3.0,RIS
43139,-0.05,0.05,0.01,-0.17,-0.19,RIPE,19.0,54.0,UA,24.0,Not Disclosed,Cable/DSL/ISP,Open,3.0,0.0,1.0,,,,50.0,RIS
43140,0.11,-0.17,-0.03,-0.07,-0.36,RIPE,2.0,12.0,DE,64.0,Europe,Not Disclosed,Open,4.0,2.0,1.0,,,,7.0,RIS
43142,0.11,0.06,0.03,-0.05,-0.1,RIPE,11.0,58.0,FR,171.0,Regional,Cable/DSL/ISP,Open,6.0,4.0,1.0,1.0,1.0,,28.0,RIS
43143,-0.05,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,UA,2.0,,,,,,0.0,,,,2.0,RIS
43148,0.03,-0.03,-0.39,0.0,-0.02,RIPE,5.0,25.0,RU,3.0,,,,,,0.0,1.0,,,19.0,RIS
43149,0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,1.0,RIS
43152,0.03,-0.14,-0.51,0.0,-0.02,RIPE,2.0,20.0,RU,2.0,,,,,,0.0,,,,38.0,RIS
43153,-0.03,-0.06,-0.16,0.0,-0.02,RIPE,5.0,12.0,PL,10.0,,,,,,0.0,,,,7.0,RIS
43155,0.11,-0.22,-0.61,0.0,-0.02,RIPE,1.0,2.0,DE,2.0,,,,,,0.0,,,,2.0,RIS
43160,0.1,0.07,0.02,-0.29,-0.01,RIPE,23.0,230.0,ES,33.0,Europe,Cable/DSL/ISP,Open,1.0,0.0,1.0,,,,227.0,RIS
43164,-0.26,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,SI,2.0,,,,,,0.0,,,,2.0,RIS
43168,0.03,-0.17,-0.61,0.0,-0.02,RIPE,1.0,4.0,RU,2.0,,,,,,0.0,,,,8.0,RIS
43171,-0.03,-0.06,-0.23,-0.17,-0.1,RIPE,3.0,13.0,PL,6.0,Regional,Cable/DSL/ISP,Open,3.0,1.0,1.0,1.0,,,8.0,RIS
43173,-0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,2.0,PL,2.0,,,,,,0.0,,,,4.0,RIS
43175,-0.05,-0.22,-0.61,0.0,-0.02,RIPE,1.0,3.0,UA,2.0,,,,,,0.0,,,,6.0,RIS
43179,0.02,-0.09,-0.61,0.0,-0.02,RIPE,1.0,40.0,BA,2.0,,,,,,0.0,,,,113.0,RIS
43180,-0.05,-0.17,-0.16,0.0,-0.02,RIPE,1.0,6.0,UA,7.0,,,,,,0.0,,,,7.0,RIS
43181,-0.11,-0.14,-0.61,-0.21,-0.73,RIPE,1.0,15.0,IL,2.0,Not Disclosed,Not Disclosed,,0.0,0.0,1.0,,,,30.0,RIS
43182,0.03,-0.17,-0.49,-0.29,-0.73,RIPE,2.0,11.0,RU,3.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,17.0,RIS
43184,-0.18,-0.3,-0.61,0.0,-0.02,RIPE,1.0,2.0,KW,2.0,,,,,,0.0,,,,4.0,RIS
43185,0.11,-0.22,-0.22,0.0,-0.02,RIPE,1.0,1.0,IT,5.0,,,,,,0.0,,,,1.0,RIS
43186,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,DE,2.0,,,,,,0.0,,,,1.0,RIS
43187,0.09,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,HU,2.0,,,,,,0.0,,,,2.0,RIS
43189,0.11,-0.22,-0.61,0.0,-0.02,RIPE,1.0,1.0,CH,2.0,,,,,,0.0,,,,1.0,RIS
43190,0.11,-0.22,-0.03,-0.2,-0.06,RIPE,1.0,3.0,NL,48.0,Regional,Content,Open,2.0,1.0,1.0,,,,4.0,RIS
43191,0.11,-0.17,-0.22,-0.29,-0.0,RIPE,1.0,8.0,RS,6.0,Europe,Content,Open,0.0,0.0,1.0,,,,11.0,RIS
43192,0.1,0.0,0.01,0.0,-0.02,RIPE,6.0,12.0,IE,17.0,,,,,,0.0,,,,12.0,RIS
43195,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,CH,2.0,,,,,,0.0,,,,1.0,RIS
43199,0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,2.0,RIS
43201,0.03,0.07,0.03,-0.29,-0.02,RIPE,35.0,149.0,RU,37.0,Regional,NSP,Open,0.0,0.0,1.0,,,,139.0,RIS
43202,0.0,-0.22,-0.61,0.0,-0.02,RIPE,1.0,2.0,BG,2.0,,,,,,0.0,,,,4.0,RIS
43204,-0.06,-0.3,-0.39,0.0,-0.02,RIPE,1.0,2.0,US,4.0,,,,,,0.0,,,,2.0,RIS
43205,0.0,0.06,0.02,0.02,-0.01,RIPE,8.0,69.0,BG,16.0,Regional,Cable/DSL/ISP,Selective,4.0,0.0,1.0,3.0,,,68.0,RIS
43207,0.11,-0.03,-0.49,-0.19,-0.1,RIPE,4.0,28.0,GB,4.0,Regional,Cable/DSL/ISP,Open,0.0,2.0,1.0,,,,29.0,RIS
43208,0.03,-0.22,-0.39,0.0,-0.02,RIPE,1.0,2.0,RU,3.0,,,,,,0.0,,,,2.0,RIS
43212,-0.1,-0.09,-0.61,0.0,-0.02,RIPE,1.0,22.0,IR,2.0,,,,,,0.0,,,,60.0,RIS
43213,0.03,-0.3,-0.51,0.0,-0.02,RIPE,2.0,2.0,RU,2.0,,,,,,0.0,,,,3.0,RIS
43215,-0.26,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,KZ,2.0,,,,,,0.0,,,,2.0,RIS
43217,0.11,-0.3,-0.51,0.0,-0.02,RIPE,1.0,1.0,FR,2.0,,,,,,0.0,,,,1.0,RIS
43219,0.11,-0.17,-0.49,-0.29,-0.03,RIPE,2.0,5.0,GB,3.0,Europe,Content,Open,0.0,1.0,1.0,,,,4.0,RIS
43224,0.1,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,RO,2.0,,,,,,0.0,,,,2.0,RIS
43226,0.03,0.04,-0.08,0.0,-0.02,RIPE,10.0,24.0,RU,27.0,,,,,,0.0,,,,14.0,RIS
43227,0.01,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,MK,2.0,,,,,,0.0,,,,2.0,RIS
43228,0.03,-0.22,-0.16,0.0,-0.02,RIPE,1.0,2.0,RU,6.0,,,,,,0.0,,,,2.0,RIS
43231,-0.07,-0.17,-0.61,0.0,-0.02,RIPE,1.0,4.0,TR,2.0,,,,,,0.0,,,,11.0,RIS
43234,0.07,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,CZ,2.0,,,,,,0.0,,,,2.0,RIS
43235,0.03,-0.12,-0.39,0.0,-0.02,RIPE,1.0,4.0,RU,3.0,,,,,,0.0,,,,4.0,RIS
43236,0.07,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,GR,2.0,,,,,,0.0,,,,1.0,RIS
43238,0.03,-0.09,-0.51,0.0,-0.02,RIPE,2.0,47.0,RU,2.0,,,,,,0.0,,,,3.0,RIS
43243,0.11,-0.17,-0.39,0.0,-0.02,RIPE,1.0,6.0,DE,3.0,,,,,,0.0,,,,5.0,RIS
43244,-0.03,-0.22,-0.61,0.0,-0.02,RIPE,1.0,1.0,PL,2.0,,,,,,0.0,,,,1.0,RIS
43246,0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,2.0,RIS
43247,0.03,-0.09,-0.22,0.0,-0.02,RIPE,1.0,23.0,RU,6.0,,,,,,0.0,,,,45.0,RIS
43248,-0.13,-0.22,-0.16,0.0,-0.02,RIPE,1.0,1.0,SK,14.0,,,,,,0.0,1.0,,,1.0,RIS
43249,0.11,-0.22,-0.61,0.0,-0.02,RIPE,1.0,2.0,FR,2.0,,,,,,0.0,,,,4.0,RIS
43251,0.11,-0.22,-0.39,0.0,-0.02,RIPE,1.0,2.0,GB,4.0,,,,,,0.0,,,,3.0,RIS
43253,-0.03,-0.22,-0.16,0.0,-0.02,RIPE,1.0,2.0,PL,8.0,,,,,,0.0,,,,2.0,RIS
43256,-0.06,-0.14,-0.03,0.12,-0.01,RIPE,2.0,16.0,US,64.0,Global,NSP,Selective,3.0,2.0,1.0,,,,18.0,RIS
43258,-0.05,-0.12,-0.39,0.0,-0.02,RIPE,1.0,5.0,UA,3.0,,,,,,0.0,,,,5.0,RIS
43260,-0.07,0.07,-0.16,0.0,-0.02,RIPE,28.0,582.0,TR,27.0,,,,,,0.0,1.0,,,1065.0,RIS
43265,0.03,-0.03,-0.39,0.0,-0.02,RIPE,4.0,27.0,RU,3.0,,,,,,0.0,,,,38.0,RIS
43267,0.03,0.04,0.05,0.0,-0.02,RIPE,21.0,53.0,RU,44.0,,,,,,0.0,,,,41.0,RIS
43268,-0.09,-0.17,-0.61,-0.29,0.01,RIPE,1.0,6.0,UZ,2.0,Regional,Route Server,Open,0.0,0.0,1.0,,,,23.0,RIS
43270,0.03,-0.12,-0.61,0.0,-0.02,RIPE,1.0,6.0,RU,2.0,,,,,,0.0,,,,8.0,RIS
43274,0.03,-0.12,-0.49,0.0,-0.02,RIPE,2.0,11.0,RU,3.0,,,,,,0.0,,,,19.0,RIS
43277,0.11,-0.17,-0.39,0.0,-0.02,RIPE,1.0,7.0,RS,3.0,,,,,,0.0,,,,12.0,RIS
43279,0.11,-0.12,-0.61,0.0,-0.02,RIPE,1.0,5.0,IT,2.0,,,,,,0.0,,,,10.0,RIS
43280,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,GB,2.0,,,,,,0.0,,,,2.0,RIS
43281,0.11,-0.11,-0.23,0.0,-0.02,RIPE,3.0,12.0,RS,6.0,,,,,,0.0,,,,17.0,RIS
43283,0.1,-0.3,-0.22,0.0,-0.02,RIPE,1.0,2.0,RO,6.0,,,,,,0.0,,,,3.0,RIS
43284,0.11,-0.06,-0.04,-0.19,-0.03,RIPE,3.0,13.0,CH,26.0,Europe,NSP,Open,1.0,2.0,1.0,1.0,,,8.0,RIS
43285,-0.08,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,MD,2.0,,,,,,0.0,,,,1.0,RIS
43287,0.03,-0.11,-0.49,0.0,-0.02,RIPE,3.0,10.0,RU,4.0,,,,,,0.0,,,,9.0,RIS
43288,-0.06,-0.22,-0.22,-0.1,-0.06,RIPE,1.0,2.0,US,4.0,North America,Cable/DSL/ISP,Open,2.0,3.0,1.0,,,,2.0,RIS
43289,-0.08,-0.03,0.03,-0.07,0.05,RIPE,4.0,31.0,MD,18.0,Global,Content,Open,4.0,2.0,1.0,2.0,2.0,,15.0,RIS
43291,0.11,-0.22,-0.61,0.0,-0.02,RIPE,1.0,3.0,CH,2.0,,,,,,0.0,,,,3.0,RIS
43293,0.11,-0.17,-0.03,-0.18,-0.42,RIPE,1.0,1.0,NL,55.0,Not Disclosed,Cable/DSL/ISP,Open,1.0,4.0,1.0,,,,1.0,RIS
43299,0.03,-0.17,-0.39,0.0,-0.02,RIPE,2.0,5.0,RU,5.0,,,,,,0.0,,,,7.0,RIS
43301,-0.05,-0.3,-0.61,0.0,-0.02,RIPE,1.0,3.0,UA,2.0,,,,,,0.0,,,,6.0,RIS
43304,0.11,-0.17,-0.61,-0.29,-0.39,RIPE,1.0,7.0,DE,2.0,Not Disclosed,Content,No,0.0,1.0,1.0,,,,10.0,RIS
43305,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,DE,2.0,,,,,,0.0,,,,1.0,RIS
43309,-0.05,-0.11,-0.27,-0.29,-0.39,RIPE,4.0,13.0,UA,6.0,Regional,Not Disclosed,Open,1.0,0.0,1.0,,,,23.0,RIS
43311,0.11,-0.22,-0.39,0.0,-0.02,RIPE,1.0,3.0,FR,4.0,,,,,,0.0,,,,3.0,RIS
43312,-0.05,-0.17,-0.06,0.0,-0.02,RIPE,1.0,4.0,UA,9.0,,,,,,0.0,1.0,,,4.0,RIS
43314,0.03,-0.03,0.01,0.0,-0.02,RIPE,7.0,25.0,RU,22.0,,,,,,0.0,,,,12.0,RIS
43316,-0.25,-0.3,-0.51,0.0,-0.02,RIPE,1.0,3.0,SA,2.0,,,,,,0.0,,,,10.0,RIS
43317,0.03,-0.06,-0.06,0.1,0.02,RIPE,3.0,12.0,RU,12.0,Europe,Cable/DSL/ISP,Selective,2.0,2.0,1.0,1.0,1.0,,10.0,RIS
43319,0.03,-0.12,-0.61,0.0,-0.02,RIPE,1.0,5.0,RU,2.0,,,,,,0.0,,,,10.0,RIS
43320,-0.05,-0.17,-0.06,-0.17,-0.46,RIPE,1.0,8.0,UA,14.0,Regional,Not Disclosed,Open,3.0,1.0,1.0,1.0,,,8.0,RIS
43321,0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,1.0,,,1.0,RIS
43323,0.11,-0.14,-0.04,-0.1,-0.03,RIPE,1.0,15.0,GB,34.0,Regional,Content,Open,2.0,3.0,1.0,,,,15.0,RIS
43330,0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,2.0,RU,2.0,,,,,,0.0,,,,4.0,RIS
43331,-0.07,-0.17,-0.61,-0.21,-0.73,RIPE,1.0,4.0,TR,2.0,Not Disclosed,Not Disclosed,,0.0,0.0,1.0,,,,8.0,RIS
43332,-0.05,-0.17,-0.49,-0.07,-0.23,RIPE,2.0,6.0,UA,5.0,Europe,NSP,Open,3.0,2.0,1.0,,,,5.0,RIS
43335,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,RS,2.0,,,,,,0.0,,,,1.0,RIS
43338,0.08,-0.17,-0.22,0.0,-0.73,RIPE,2.0,14.0,IM,6.0,Not Disclosed,Not Disclosed,Selective,2.0,0.0,1.0,,,,14.0,RIS
43341,0.11,-0.11,-0.03,-0.07,0.0,RIPE,1.0,9.0,DE,60.0,Regional,NSP,Open,3.0,3.0,1.0,4.0,3.0,,9.0,RIS
43342,0.11,-0.14,-0.39,0.0,-0.02,RIPE,2.0,21.0,FR,5.0,,,,,,0.0,,,,30.0,RIS
43345,0.11,-0.3,-0.49,0.0,-0.02,RIPE,1.0,2.0,NL,3.0,,,,,,0.0,,,,4.0,RIS
43346,0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,2.0,RIS
43349,0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,2.0,RU,2.0,,,,,,0.0,,,,4.0,RIS
43350,0.11,0.07,0.05,0.15,0.07,RIPE,54.0,498.0,NL,505.0,Global,NSP,Selective,8.0,13.0,1.0,1.0,1.0,,255.0,RIS
43351,-0.26,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,SI,2.0,,,,,,0.0,,,,1.0,RIS
43352,-0.07,-0.09,-0.38,0.0,-0.02,RIPE,1.0,25.0,TR,5.0,,,,,,0.0,,,,12.0,RIS
43354,0.11,-0.17,-0.39,0.0,-0.02,RIPE,1.0,6.0,DE,3.0,,,,,,0.0,,,,11.0,RIS
43355,0.11,-0.22,-0.61,0.02,0.05,RIPE,1.0,3.0,GB,2.0,Global,NSP,Selective,0.0,4.0,1.0,,,,3.0,RIS
43356,-0.07,-0.03,-0.33,0.0,-0.02,RIPE,4.0,30.0,TR,4.0,,,,,,0.0,,,,60.0,RIS
43359,0.09,-0.17,-0.39,-0.29,0.01,RIPE,1.0,6.0,HU,3.0,Europe,Content,Open,1.0,1.0,1.0,,,,12.0,RIS
43362,0.03,-0.09,-0.16,0.0,-0.02,RIPE,1.0,15.0,RU,9.0,,,,,,0.0,,,,21.0,RIS
43363,-0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,PL,2.0,,,,,,0.0,,,,2.0,RIS
43364,0.11,-0.14,-0.04,-0.29,-0.13,RIPE,1.0,20.0,IT,26.0,Europe,Cable/DSL/ISP,Open,0.0,0.0,1.0,,,,20.0,RIS
43365,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,AT,2.0,,,,,,0.0,,,,1.0,RIS
43366,0.11,0.04,0.04,-0.08,-0.04,RIPE,17.0,41.0,NL,128.0,Europe,Content,Open,2.0,7.0,1.0,1.0,,,20.0,RIS
43370,0.03,-0.06,-0.39,0.0,-0.02,RIPE,3.0,13.0,RU,5.0,,,,,,0.0,,,,26.0,RIS
43372,-0.03,0.04,0.01,0.0,-0.02,RIPE,12.0,31.0,PL,25.0,,,,,,0.0,,,,25.0,RIS
43374,0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,2.0,RIS
43376,0.1,0.06,-0.17,-0.05,0.02,RIPE,13.0,99.0,RO,14.0,Europe,Cable/DSL/ISP,Open,4.0,7.0,1.0,,,,33.0,RIS
43378,-0.25,-0.3,-0.61,0.0,-0.02,RIPE,1.0,3.0,SA,2.0,,,,,,0.0,,,,9.0,RIS
43380,-0.05,-0.03,-0.16,0.0,-0.02,RIPE,3.0,40.0,UA,7.0,,,,,,0.0,1.0,,,3.0,RIS
43382,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,CH,2.0,,,,,,0.0,,,,1.0,RIS
43383,0.11,-0.11,-0.61,0.0,-0.02,RIPE,1.0,5.0,GB,2.0,,,,,,0.0,,,,8.0,RIS
43384,-0.05,-0.11,-0.16,-0.29,-0.4,RIPE,3.0,4.0,UA,10.0,Europe,Not Disclosed,Open,1.0,0.0,1.0,1.0,1.0,,5.0,RIS
43385,0.03,-0.22,-0.61,0.0,-0.02,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,1.0,RIS
43386,-0.03,-0.3,-0.49,0.0,-0.02,RIPE,1.0,1.0,PL,3.0,,,,,,0.0,,,,1.0,RIS
43388,0.1,-0.22,-0.39,-0.19,-0.07,RIPE,1.0,3.0,ES,4.0,Europe,Cable/DSL/ISP,Open,0.0,2.0,1.0,,,,3.0,RIS
43390,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,2.0,FR,2.0,,,,,,0.0,,,,2.0,RIS
43391,-0.07,0.07,0.03,-0.19,0.05,RIPE,19.0,822.0,TR,25.0,Global,Content,Open,1.0,2.0,1.0,,,,357.0,RIS
43394,-0.1,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,HR,2.0,,,,,,0.0,,,,2.0,RIS
43395,-0.1,-0.09,-0.49,-0.29,-0.02,RIPE,2.0,39.0,IR,5.0,,,Open,0.0,0.0,1.0,,,,174.0,RIS
43396,0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,2.0,RIS
43399,0.03,-0.3,-0.03,0.0,-0.02,RIPE,1.0,3.0,RU,17.0,,,,,,0.0,,,,3.0,RIS
43402,0.1,-0.12,-0.49,0.0,-0.02,RIPE,2.0,11.0,ES,3.0,,,,,,0.0,,,,20.0,RIS
43403,0.03,-0.22,-0.61,0.0,-0.02,RIPE,1.0,2.0,RU,2.0,,,,,,0.0,,,,2.0,RIS
43404,0.03,0.04,0.03,0.0,-0.02,RIPE,12.0,17.0,RU,77.0,,,,,,0.0,,,,11.0,RIS
43405,-0.05,-0.22,-0.51,0.0,-0.02,RIPE,2.0,2.0,UA,2.0,,,,,,0.0,,,,4.0,RIS
43406,0.1,-0.12,-0.16,-0.2,-0.06,RIPE,1.0,5.0,IE,11.0,Regional,Cable/DSL/ISP,Open,2.0,1.0,1.0,1.0,,,5.0,RIS
43407,0.11,-0.22,-0.03,0.1,-0.04,RIPE,1.0,3.0,NL,70.0,Europe,Content,Selective,2.0,2.0,1.0,,,,4.0,RIS
43408,0.11,-0.17,-0.39,0.0,-0.02,RIPE,1.0,8.0,GB,4.0,,,,,,0.0,1.0,1.0,,11.0,RIS
43409,-0.05,-0.11,-0.16,0.0,-0.02,RIPE,3.0,5.0,UA,13.0,,,,,,0.0,,,,4.0,RIS
43410,0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,2.0,RIS
43413,0.07,-0.17,-0.16,0.0,-0.02,RIPE,1.0,2.0,CZ,13.0,,,,,,0.0,,,,2.0,RIS
43414,0.11,0.06,0.03,-0.07,0.01,RIPE,5.0,139.0,NL,112.0,Europe,NSP,Open,3.0,3.0,1.0,,,,134.0,RIS
43415,-0.1,-0.17,-0.39,0.0,-0.02,RIPE,1.0,12.0,IR,3.0,,,,,,0.0,,,,48.0,RIS
43416,-0.05,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,UA,2.0,,,,,,0.0,,,,2.0,RIS
43418,-0.05,-0.11,-0.1,-0.17,-0.36,RIPE,5.0,10.0,UA,13.0,Europe,Not Disclosed,Open,3.0,1.0,1.0,,,,10.0,RIS
43420,-0.03,-0.12,-0.32,0.0,-0.02,RIPE,1.0,6.0,PL,5.0,,,,,,0.0,,,,6.0,RIS
43423,-0.11,-0.3,-0.39,0.0,-0.02,RIPE,1.0,1.0,IL,3.0,,,,,,0.0,,,,1.0,RIS
43424,0.11,-0.12,-0.39,0.0,-0.02,RIPE,1.0,11.0,FR,4.0,,,,,,0.0,,,,12.0,RIS
43429,0.03,-0.22,-0.61,0.0,-0.02,RIPE,1.0,3.0,RU,2.0,,,,,,0.0,,,,6.0,RIS
43434,0.03,-0.09,-0.39,0.0,-0.02,RIPE,1.0,25.0,RU,3.0,,,,,,0.0,,,,25.0,RIS
43435,-0.03,-0.17,-0.51,0.0,-0.02,RIPE,2.0,2.0,PL,2.0,,,,,,0.0,,,,4.0,RIS
43436,0.11,-0.22,-0.16,-0.29,-0.07,RIPE,1.0,2.0,FR,12.0,Europe,Enterprise,Open,1.0,0.0,1.0,,,,2.0,RIS
43437,0.11,-0.22,-0.03,-0.29,-0.73,RIPE,1.0,1.0,NL,64.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,1.0,,,1.0,RIS
43438,-0.11,-0.3,-0.39,0.0,-0.02,RIPE,1.0,2.0,IL,3.0,,,,,,0.0,,,,3.0,RIS
43439,0.03,-0.17,-0.39,0.0,-0.02,RIPE,1.0,4.0,MT,4.0,,,,,,0.0,,,,9.0,RIS
43440,0.11,-0.03,-0.23,-0.19,-0.48,RIPE,4.0,51.0,CH,6.0,Not Disclosed,Network Services,Open,0.0,2.0,1.0,,,,51.0,RIS
43442,0.11,-0.22,-0.39,-0.29,-0.73,RIPE,1.0,1.0,GB,3.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,1.0,,,2.0,RIS
43443,0.1,0.03,0.01,-0.29,-0.73,RIPE,6.0,32.0,RO,15.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,12.0,RIS
43444,0.11,-0.17,-0.39,0.0,-0.02,RIPE,1.0,7.0,GB,3.0,,,,,,0.0,,,,14.0,RIS
43445,0.11,-0.22,-0.04,0.0,-0.73,RIPE,1.0,2.0,FR,19.0,Not Disclosed,Not Disclosed,Selective,1.0,3.0,1.0,,,,2.0,RIS
43451,-0.13,-0.09,-0.04,-0.17,-0.07,RIPE,2.0,30.0,SK,23.0,Europe,Cable/DSL/ISP,Open,3.0,0.0,1.0,1.0,,,46.0,RIS
43452,0.01,-0.17,-0.61,0.0,-0.02,RIPE,1.0,4.0,MK,2.0,,,,,,0.0,,,,8.0,RIS
43453,0.11,-0.22,-0.61,0.0,-0.02,RIPE,1.0,1.0,DE,2.0,,,,,,0.0,,,,1.0,RIS
43455,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,DE,2.0,,,,,,0.0,,,,1.0,RIS
43456,-0.08,-0.17,-0.49,0.0,-0.02,RIPE,1.0,9.0,MD,3.0,,,,,,0.0,,,,22.0,RIS
43459,0.1,-0.3,-0.39,0.0,-0.02,RIPE,1.0,1.0,RO,3.0,,,,,,0.0,,,,2.0,RIS
43461,0.1,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,RO,2.0,,,,,,0.0,,,,1.0,RIS
43463,0.11,-0.12,-0.61,0.0,-0.02,RIPE,1.0,12.0,GB,2.0,,,,,,0.0,,,,24.0,RIS
43464,0.1,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,RO,2.0,,,,,,0.0,,,,1.0,RIS
